State,Agency type,Agency name,Race,Religion,Sexual orientation,Ethnicity,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Nevada,Cities,North Las Vegas,0,0,1,1,0,0,0,,1,1,,"225,632"
Nevada,Cities,Reno,2,1,1,0,0, ,0,,1,3,,"232,561"
New_Hampshire,Cities,Ashland,1,0,0,0,0,0,0,0,1,0,0,"2,056"
New_Hampshire,Cities,Bedford,1,0,0,0,0,0,0,0,1,0,0,"21,645"
New_Hampshire,Cities,Concord,2,1,0,0,0,0,0,0,2,1,0,"42,615"
New_Hampshire,Cities,Conway,0,0,1,0,0,0,0,1,0,0,0,"10,056"
New_Hampshire,Cities,Farmington,1,0,0,0,0,0,0,0,0,1,0,"6,799"
New_Hampshire,Cities,Hampton,1,0,0,0,0,0,0,0,0,1,0,"15,067"
New_Hampshire,Cities,Hampton Falls,0,0,0,1,0,0,0,0,1,0,0,"2,294"
New_Hampshire,Cities,Hanover,0,0,1,0,0,0,0,0,1,0,0,"11,195"
New_Hampshire,Cities,Keene,0,1,0,0,0,0,0,0,0,1,0,"23,236"
New_Hampshire,Cities,Londonderry,0,1,0,0,0,0,0,0,1,0,0,"24,338"
New_Hampshire,Cities,Manchester,1,0,0,0,0,0,0,0,0,0,1,"110,411"
New_Hampshire,Cities,Newbury,0,0,1,0,0,0,0,1,0,0,0,"2,110"
New_Hampshire,Cities,Pelham,1,2,0,0,0,0,0,2,1,0,0,"13,034"
New_Hampshire,Cities,Plaistow,1,0,0,0,0,0,0,0,0,0,1,"7,620"
New_Hampshire,Cities,Windham,1,0,0,0,0,0,0,1,0,0,0,"14,092"
New_Hampshire,Universities and Colleges,University of New Hampshire,1,0,1,0,0,,,1,0,1,0,"15,267"
New_Jersey,Cities,Aberdeen Township,8,1,2,0,0,0,0,1,6,1,3,"18,150"
New_Jersey,Cities,Allenhurst,0,2,0,0,0,0,0,0,0,1,1,493
New_Jersey,Cities,Asbury Park,1,0,3,0,0,0,0,1,2,1,0,"15,779"
New_Jersey,Cities,Bedminster Township,1,1,0,0,0,0,0,0,2,0,0,"8,213"
New_Jersey,Cities,Belleville,0,0,2,0,0,0,0,0,0,1,1,"36,229"
New_Jersey,Cities,Brick Township,2,1,0,1,0,0,0,1,2,1,0,"75,371"
New_Jersey,Cities,Burlington,0,0,0,0,1,0,0,1,0,0,0,"9,865"
New_Jersey,Cities,Burlington Township,0,1,0,0,0,0,0,1,0,0,0,"22,750"
New_Jersey,Cities,Caldwell,1,0,0,0,0,0,0,0,0,1,0,"7,876"
New_Jersey,Cities,Cinnaminson Township,1,0,0,0,0,0,0,0,0,0,1,"16,686"
New_Jersey,Cities,Clark Township,0,1,0,0,0,0,0,0,1,0,0,"15,021"
New_Jersey,Cities,Closter,0,0,1,0,0,0,0,1,0,0,0,"8,548"
New_Jersey,Cities,Colts Neck Township,3,0,0,0,0,0,0,0,0,2,1,"10,075"
New_Jersey,Cities,Cranford Township,0,1,0,0,0,0,0,1,0,0,0,"23,165"
New_Jersey,Cities,Delran Township,2,0,0,0,0,0,0,0,1,0,1,"16,862"
New_Jersey,Cities,Eastampton Township,0,0,0,1,0,0,0,1,0,0,0,"6,103"
New_Jersey,Cities,East Brunswick Township,1,10,2,1,0,0,0,3,4,3,4,"48,073"
New_Jersey,Cities,East Hanover Township,0,1,0,0,0,0,0,0,0,0,1,"11,350"
New_Jersey,Cities,East Orange,0,1,0,0,0,0,0,0,0,0,1,"64,425"
New_Jersey,Cities,East Windsor Township,0,1,0,0,0,0,0,0,0,1,0,"27,564"
New_Jersey,Cities,Egg Harbor Township,2,0,0,1,0,0,0,0,2,0,1,"43,709"
New_Jersey,Cities,Elmwood Park,1,0,0,0,1,0,0,1,1,0,0,"20,077"
New_Jersey,Cities,Evesham Township,7,1,0,0,0,0,0,4,3,1,0,"45,798"
New_Jersey,Cities,Ewing Township,1,0,2,0,0,0,0,0,1,0,2,"36,449"
New_Jersey,Cities,Fairview,0,0,0,1,0,0,0,0,0,1,0,"14,358"
New_Jersey,Cities,Fanwood,0,1,0,0,0,0,0,0,0,1,0,"7,447"
New_Jersey,Cities,Fort Lee,2,0,1,0,0,0,0,2,1,0,0,"35,900"
New_Jersey,Cities,Franklin Lakes,0,1,0,1,0,0,0,1,1,0,0,"10,746"
New_Jersey,Cities,"Franklin Township, Gloucester County",0,1,0,0,0,0,0,0,0,1,0,"16,740"
New_Jersey,Cities,Freehold Township,0,1,0,0,0,0,0,1,0,0,0,"36,048"
New_Jersey,Cities,Galloway Township,0,0,1,0,0,0,0,0,1,0,0,"37,304"
New_Jersey,Cities,Glassboro,8,0,2,2,0,0,0,3,2,3,4,"19,038"
New_Jersey,Cities,Glen Ridge,0,1,0,0,0,0,0,0,1,0,0,"7,626"
New_Jersey,Cities,Gloucester Township,2,0,0,0,0,0,0,0,2,0,0,"64,440"
New_Jersey,Cities,Green Brook Township,0,2,0,0,0,0,0,1,1,0,0,"7,240"
New_Jersey,Cities,"Greenwich Township, Warren County",1,0,0,0,0,0,0,0,0,0,1,"5,582"
New_Jersey,Cities,Haddonfield,0,1,0,0,0,0,0,0,0,0,1,"11,590"
New_Jersey,Cities,Haddon Township,0,0,0,1,0,0,0,0,0,1,0,"14,732"
New_Jersey,Cities,Hardyston Township,0,0,1,0,0,0,0,0,0,1,0,"8,049"
New_Jersey,Cities,Harrison,0,0,1,0,0,0,0,0,0,0,1,"13,975"
New_Jersey,Cities,Harrison Township,1,0,0,0,0,0,0,0,0,1,0,"12,616"
New_Jersey,Cities,Highland Park,2,3,3,0,0,0,0,1,4,2,1,"14,420"
New_Jersey,Cities,Hightstown,1,1,0,1,0,0,0,0,1,1,1,"5,572"
New_Jersey,Cities,Hillsborough Township,1,0,0,0,0,0,0,0,1,0,0,"39,037"
New_Jersey,Cities,Hoboken,3,3,1,0,0,0,0,1,2,1,3,"52,771"
New_Jersey,Cities,Holmdel Township,2,3,0,0,0,0,0,2,2,0,1,"16,657"
New_Jersey,Cities,Howell Township,5,6,4,3,0,0,0,2,7,5,4,"51,100"
New_Jersey,Cities,Irvington,0,0,1,0,0,0,0,0,0,1,0,"54,246"
New_Jersey,Cities,Jackson Township,2,1,0,0,0,0,0,1,0,0,2,"55,817"
New_Jersey,Cities,Jersey City,2,0,2,1,0,0,0,0,3,0,2,"256,886"
New_Jersey,Cities,Keansburg,3,0,1,0,0,0,0,1,0,2,1,"9,981"
New_Jersey,Cities,Lacey Township,3,0,2,2,1,0,0,1,5,1,1,"27,865"
New_Jersey,Cities,Lakewood Township,5,15,0,3,0,0,0,2,6,7,8,"92,664"
New_Jersey,Cities,"Lawrence Township, Mercer County",0,0,0,1,0,0,0,0,0,1,0,"33,172"
New_Jersey,Cities,Little Egg Harbor Township,3,1,0,2,0,0,0,1,2,0,3,"20,412"
New_Jersey,Cities,Little Falls Township,0,0,1,0,0,0,0,0,1,0,0,"14,504"
New_Jersey,Cities,Livingston Township,2,0,0,0,0,0,0,0,0,2,0,"29,621"
New_Jersey,Cities,Logan Township,1,0,0,0,0,0,0,0,0,1,0,"6,019"
New_Jersey,Cities,Long Beach Township,0,1,0,0,0,0,0,0,1,0,0,"3,068"
New_Jersey,Cities,Lower Township,1,0,0,0,0,0,0,0,0,1,0,"22,467"
New_Jersey,Cities,Lumberton Township,2,0,0,0,0,0,0,0,0,2,0,"12,516"
New_Jersey,Cities,Mahwah Township,0,1,0,0,0,0,0,0,0,1,0,"26,292"
New_Jersey,Cities,Manalapan Township,1,0,0,2,0,0,0,2,0,1,0,"39,313"
New_Jersey,Cities,Manasquan,1,2,0,0,0,0,0,1,2,0,0,"5,860"
New_Jersey,Cities,Manchester Township,3,0,0,0,0,0,0,0,3,0,0,"43,013"
New_Jersey,Cities,Maple Shade Township,1,0,0,0,0,0,0,1,0,0,0,"19,291"
New_Jersey,Cities,Margate City,1,0,0,0,0,0,0,0,0,0,1,"6,319"
New_Jersey,Cities,Marlboro Township,2,0,0,0,0,0,0,1,1,0,0,"40,190"
New_Jersey,Cities,Medford Lakes,0,0,1,0,0,0,0,0,1,0,0,"4,196"
New_Jersey,Cities,Medford Township,4,2,1,0,0,0,0,2,1,1,3,"23,285"
New_Jersey,Cities,Mendham,0,1,0,0,0,0,0,0,0,0,1,"5,029"
New_Jersey,Cities,Middlesex,1,0,0,0,0,0,0,1,0,0,0,"13,787"
New_Jersey,Cities,Middletown Township,1,0,0,0,0,0,0,0,1,0,0,"66,246"
New_Jersey,Cities,"Monroe Township, Middlesex County",8,1,1,1,0,0,0,1,0,2,8,"41,356"
New_Jersey,Cities,Montclair,4,2,0,0,0,0,0,2,2,1,1,"37,962"
New_Jersey,Cities,Montgomery Township,1,3,0,0,0,0,0,1,1,0,2,"22,467"
New_Jersey,Cities,Moorestown Township,1,0,0,0,0,0,0,0,0,1,0,"20,706"
New_Jersey,Cities,Morris Township,0,1,0,0,0,0,0,0,0,0,1,"22,640"
New_Jersey,Cities,Mount Laurel Township,0,0,0,1,0,0,0,0,0,0,1,"41,839"
New_Jersey,Cities,Mount Olive Township,0,0,0,2,0,0,0,0,1,0,1,"28,611"
New_Jersey,Cities,Neptune Township,10,0,3,1,0,0,0,0,8,2,4,"27,856"
New_Jersey,Cities,Newark,2,0,1,0,0,0,0,0,2,0,1,"278,246"
New_Jersey,Cities,New Brunswick,3,1,1,0,0,0,0,3,1,1,0,"56,542"
New_Jersey,Cities,New Providence,1,2,0,0,0,0,0,1,2,0,0,"12,463"
New_Jersey,Cities,North Brunswick Township,1,0,1,2,0,0,0,1,2,0,1,"41,425"
New_Jersey,Cities,Nutley Township,2,1,0,0,0,0,0,0,1,2,0,"28,660"
New_Jersey,Cities,Oakland,1,2,2,0,0,0,0,1,2,1,1,"12,927"
New_Jersey,Cities,Oceanport,0,1,0,0,0,0,0,0,0,1,0,"5,833"
New_Jersey,Cities,Old Bridge Township,1,0,1,0,0,0,0,1,0,1,0,"66,528"
New_Jersey,Cities,Palmyra,1,0,0,0,0,0,0,0,0,1,0,"7,412"
New_Jersey,Cities,Paramus,0,0,0,1,0,0,0,0,0,0,1,"26,628"
New_Jersey,Cities,Parsippany-Troy Hills Township,0,2,0,0,0,0,0,0,0,0,2,"53,851"
New_Jersey,Cities,Passaic,2,2,0,1,0,0,0,0,1,2,2,"70,445"
New_Jersey,Cities,Paulsboro,1,0,0,0,0,0,0,0,0,0,1,"6,034"
New_Jersey,Cities,Pemberton Township,1,0,0,0,0,0,0,0,0,0,1,"27,949"
New_Jersey,Cities,Pennsauken Township,0,1,0,0,0,0,0,0,0,0,1,"35,788"
New_Jersey,Cities,Pequannock Township,0,1,0,0,0,0,0,0,0,0,1,"15,580"
New_Jersey,Cities,Phillipsburg,0,1,0,1,0,0,0,0,0,1,1,"14,619"
New_Jersey,Cities,Pine Hill,1,0,0,0,0,0,0,0,0,0,1,"10,704"
New_Jersey,Cities,Piscataway Township,0,2,2,0,0,0,0,3,1,0,0,"58,259"
New_Jersey,Cities,Pitman,6,1,0,0,0,0,0,1,0,5,1,"8,930"
New_Jersey,Cities,Plainsboro Township,0,0,0,0,1,0,0,0,1,0,0,"23,256"
New_Jersey,Cities,Point Pleasant,4,1,0,1,0,0,0,1,4,1,0,"18,458"
New_Jersey,Cities,Randolph Township,1,0,2,0,0,0,0,0,0,2,1,"25,969"
New_Jersey,Cities,Raritan,0,0,2,0,0,0,0,0,0,0,2,"7,352"
New_Jersey,Cities,Readington Township,0,1,0,0,0,0,0,0,0,0,1,"15,910"
New_Jersey,Cities,Robbinsville Township,2,1,0,0,0,0,0,1,1,1,0,"14,046"
New_Jersey,Cities,Runnemede,0,1,0,0,0,0,0,0,0,0,1,"8,459"
New_Jersey,Cities,Salem,1,0,0,0,0,0,0,0,0,1,0,"5,175"
New_Jersey,Cities,Secaucus,0,2,2,0,0,0,0,0,1,0,3,"19,119"
New_Jersey,Cities,Shrewsbury,2,0,0,0,0,0,0,2,0,0,0,"3,941"
New_Jersey,Cities,Somerville,0,1,0,0,0,0,0,0,0,1,0,"12,174"
New_Jersey,Cities,South Brunswick Township,0,4,1,0,0,0,0,0,1,2,2,"44,575"
New_Jersey,Cities,South Orange,1,0,1,0,0,0,0,1,1,0,0,"16,297"
New_Jersey,Cities,South Plainfield,1,0,0,1,0,0,0,1,1,0,0,"23,789"
New_Jersey,Cities,Spotswood,0,2,0,0,0,0,0,0,1,1,0,"8,459"
New_Jersey,Cities,Toms River Township,0,1,0,0,0,0,0,0,0,1,0,"92,332"
New_Jersey,Cities,Totowa,1,1,1,0,0,0,0,0,1,2,0,"10,985"
New_Jersey,Cities,Trenton,1,0,1,0,0,0,0,0,1,1,0,"84,439"
New_Jersey,Cities,Union Beach,0,0,0,1,0,0,0,0,1,0,0,"6,198"
New_Jersey,Cities,Union City,0,1,1,0,0,0,0,1,1,0,0,"68,254"
New_Jersey,Cities,Verona,0,1,0,0,0,0,0,0,1,0,0,"13,429"
New_Jersey,Cities,Vineland,0,1,1,0,0,0,0,0,1,0,1,"60,863"
New_Jersey,Cities,Voorhees Township,2,1,0,0,0,0,0,0,2,1,0,"29,284"
New_Jersey,Cities,Washington,3,1,0,0,0,0,0,1,0,2,1,"6,408"
New_Jersey,Cities,"Washington Township, Gloucester County",2,0,0,0,0,0,0,0,1,1,0,"48,110"
New_Jersey,Cities,"Washington Township, Warren County",0,0,1,0,0,0,0,0,0,,1,"6,493"
New_Jersey,Cities,Watchung,0,1,0,0,0,0,0,0,0,1,0,"5,844"
New_Jersey,Cities,Weehawken Township,1,0,1,0,0,0,0,0,1,1,0,"12,937"
New_Jersey,Cities,West Caldwell Township,0,1,0,0,0,0,0,0,0,1,0,"10,878"
New_Jersey,Cities,West Deptford Township,3,1,0,1,0,0,0,3,1,1,0,"21,497"
New_Jersey,Cities,West Long Branch,0,1,0,0,0,0,0,0,0,1,0,"8,660"
New_Jersey,Cities,West Milford Township,3,0,0,0,0,0,0,2,0,1,0,"26,095"
New_Jersey,Cities,Woodbridge Township,1,2,0,0,0,0,0,0,2,0,1,"100,568"
New_Jersey,Cities,Woodbury,4,1,0,0,0,0,0,0,0,2,3,"10,073"
New_Jersey,Cities,Woodbury Heights,1,0,0,0,0,0,0,1,0,0,0,"3,026"
New_Jersey,Cities,Woolwich Township,1,0,0,0,0,0,0,0,1,0,0,"11,167"
New_Jersey,Metropolitan Counties,Camden County Police Department,6,0,2,0,0,0,0,0,4,4,0,
New_Jersey,State Police Agencies,State Police: Ocean County,0,0,1,0,0,0,0,0,1,0,0,
New_Jersey,State Police Agencies,State Police: Salem County,1,0,0,0,0,0,0,0,1,0,0,
New_Mexico,Cities,Albuquerque,5,1,4,0,0,0,0,2,1,6,1,"558,165"
New_Mexico,Cities,Belen,0,0,0,1,0,0,0,,,,1,"7,247"
New_Mexico,Cities,Los Lunas,1,0,0,0,0,0,0,0,,1,,"15,252"
New_York,Cities,Albany,1,2,0,0,0,0,0,0,2,1,0,"97,956"
New_York,Cities,Amherst Town,3,0,0,0,0,0,0,0,0,1,2,"118,296"
New_York,Cities,Batavia,1,0,0,0,0,0,0,0,0,1,0,"15,374"
New_York,Cities,Brighton Town,1,0,0,0,0,0,0,1,0,0,0,"36,689"
New_York,Cities,Buffalo,11,1,2,2,0,1,0,6,3,4,4,"258,789"
New_York,Cities,Canandaigua,1,0,0,0,0,0,0,0,1,0,0,"10,470"
New_York,Cities,Clarkstown Town,1,2,0,0,0,0,0,2,1,0,0,"80,705"
New_York,Cities,Cohoes,1,0,0,0,0,0,0,0,1,0,0,"16,179"
New_York,Cities,Colonie Town,0,0,1,0,0,0,0,0,1,0,0,"78,215"
New_York,Cities,Crawford Town,3,4,0,0,0,0,0,0,1,0,6,"9,264"
New_York,Cities,Croton-on-Hudson Village,0,0,0,0,0,1,0,0,1,0,0,"8,180"
New_York,Cities,Freeport Village,0,0,0,1,0,0,0,1,0,0,0,"43,214"
New_York,Cities,Greece Town,3,0,0,0,0,0,0,0,1,2,0,"96,667"
New_York,Cities,Hamburg Town,1,0,0,0,0,0,0,1,0,0,0,"45,535"
New_York,Cities,Hyde Park Town,1,0,0,0,0,0,0,0,0,1,0,"21,397"
New_York,Cities,Ithaca,0,0,1,0,0,0,0,0,1,0,,"30,433"
New_York,Cities,Jamestown,2,0,0,0,0,0,0,1,0,0,1,"30,658"
New_York,Cities,Liberty Village,0,4,0,0,0,0,0,0,0,0,4,"4,285"
New_York,Cities,Middletown,1,0,0,0,0,0,0,0,0,1,0,"27,809"
New_York,Cities,Monroe Village,0,2,0,0,0,0,0,0,1,0,1,"8,544"
New_York,Cities,Mount Vernon,2,0,0,1,0,0,0,1,1,0,1,"68,071"
New_York,Cities,Newburgh,0,0,1,1,0,0,0,0,1,0,1,"28,571"
New_York,Cities,New Rochelle,1,2,0,0,0,0,0,1,1,1,0,"78,800"
New_York,Cities,New York,44,152,99,17,1,0,1,56,84,81,93,"8,396,126"
New_York,Cities,Niagara Falls,2,0,0,1,0,0,0,0,2,0,1,"49,574"
New_York,Cities,North Syracuse Village,2,0,0,0,0,0,0,0,1,1,0,"6,964"
New_York,Cities,Owego Village,0,0,1,0,0,0,0,0,0,1,0,"3,818"
New_York,Cities,Poughkeepsie,0,0,0,2,1,0,1,2,1,0,1,"30,778"
New_York,Cities,Poughkeepsie Town,2,1,1,0,0,0,0,0,2,1,2,"43,866"
New_York,Cities,Ramapo Town,0,1,0,0,0,0,0,0,0,,1,"87,204"
New_York,Cities,Rochester,3,1,0,0,0,0,0,0,2,2,0,"210,562"
New_York,Cities,Rockville Centre Village,0,1,0,0,0,0,0,0,1,0,0,"24,129"
New_York,Cities,Salamanca,1,0,0,0,0,0,0,0,0,1,0,"5,691"
New_York,Cities,Saratoga Springs,1,2,0,0,0,0,0,0,0,1,2,"27,081"
New_York,Cities,Scarsdale Village,0,1,0,0,0,0,0,1,0,0,0,"17,564"
New_York,Cities,Schodack Town,0,0,0,0,0,1,0,0,0,1,0,"11,573"
New_York,Cities,Sleepy Hollow Village,0,2,0,0,0,0,0,0,1,1,0,"9,996"
New_York,Cities,Spring Valley Village,1,1,0,0,0,0,0,0,0,1,1,"32,288"
New_York,Cities,Troy,1,0,0,0,0,0,0,0,0,1,0,"49,898"
New_York,Cities,Tuckahoe Village,0,0,0,1,0,0,0,1,0,0,0,"6,578"
New_York,Cities,Utica,1,0,0,0,0,0,0,0,0,1,0,"61,686"
New_York,Cities,West Seneca Town,2,0,0,0,0,0,0,0,1,1,0,"44,821"
New_York,Cities,Yonkers,1,3,1,0,0,1,1,2,0,3,2,"199,134"
New_York,Universities and Colleges,Cornell University,1,0,1,0,0,0,0,0,1,1,,"21,424"
New_York,Universities and Colleges,Ithaca College,0,0,0,1,0,0,0,0,1,0,0,"6,759"
New_York,Universities and Colleges,State University of New York: Binghamton,0,2,0,0,0,0,1,0,0,3,1,"15,308"
New_York,Universities and Colleges,State University of New York: Stony Brook,0,2,0,0,0,0,0,0,1,1,0,"23,946"
New_York,Universities and Colleges,State University of New York Agricultural and Technical College: Alfred,1,0,0,0,0,0,0,0,0,0,1,"3,528"
New_York,Universities and Colleges,State University of New York Agricultural and Technical College: Cobleskill,0,0,1,0,0,0,0,0,0,0,1,"2,492"
New_York,Universities and Colleges,State University of New York Agricultural and Technical College: Morrisville,0,0,0,0,0,1,0,0,1,0,0,"3,095"
New_York,Universities and Colleges,State University of New York College: Buffalo,0,0,1,0,0,0,0,0,1,0,0,"11,781"
New_York,Universities and Colleges,State University of New York College: Cortland,2,1,0,0,0,0,0,1,1,0,1,"7,098"
New_York,Universities and Colleges,State University of New York College: Fredonia,1,0,0,0,0,0,0,0,1,0,0,"5,521"
New_York,Universities and Colleges,State University of New York College: New Paltz,2,0,0,0,0,0,0,0,0,0,2,"7,655"
New_York,Universities and Colleges,State University of New York College: Oneonta,0,2,0,0,0,0,0,0,0,1,1,"6,041"
New_York,Universities and Colleges,State University of New York College: Oswego,0,1,0,0,0,0,0,1,0,0,0,"7,921"
New_York,Universities and Colleges,State University of New York College: Potsdam,1,0,1,0,0,0,0,1,0,0,1,"4,224"
New_York,Universities and Colleges,State University of New York College: Purchase,0,1,0,0,0,0,0,0,1,0,0,"4,240"
New_York,Metropolitan Counties,Broome,1,0,0,0,0,0,0,0,0,0,1,
New_York,Metropolitan Counties,Erie,0,0,0,1,0,0,0,0,0,0,1,
New_York,Metropolitan Counties,Livingston,1,0,0,0,0,0,0,1,0,0,0,
New_York,Metropolitan Counties,Monroe,1,0,0,0,0,0,0,0,1,0,0,
New_York,Metropolitan Counties,Nassau,10,28,2,3,0,0,0,9,16,9,9,
New_York,Metropolitan Counties,Oneida,1,0,0,0,0,0,0,0,1,0,0,
New_York,Metropolitan Counties,Putnam,0,0,0,0,0,0,1,0,0,1,0,
New_York,Metropolitan Counties,Suffolk County Police Department,26,50,7,4,0,0,0,11,33,22,21,
New_York,Metropolitan Counties,Ulster,1,0,0,0,0,0,0,0,0,1,0,
New_York,Metropolitan Counties,Westchester Public Safety,0,1,0,0,0,0,0,0,0,0,1,
New_York,Nonmetropolitan Counties,St. Lawrence,1,0,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Broome County,0,0,1,0,0,0,0,0,0,0,1,
New_York,State Police Agencies,State Police: Dutchess County,0,1,0,0,0,0,0,0,0,1,0,
New_York,State Police Agencies,State Police: Franklin County,1,1,0,0,0,0,0,0,1,1,0,
New_York,State Police Agencies,State Police: Herkimer County,1,0,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Jefferson County,0,0,1,0,0,0,0,1,0,0,0,
New_York,State Police Agencies,State Police: Madison County,0,1,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Nassau County,1,0,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Orange County,0,1,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Otsego County,0,1,0,0,0,0,0,0,0,0,1,
New_York,State Police Agencies,State Police: Putnam County,0,0,0,1,0,0,0,0,0,1,0,
New_York,State Police Agencies,State Police: Saratoga County,0,1,0,0,0,0,0,0,0,1,0,
New_York,State Police Agencies,State Police: Steuben County,0,0,0,0,0,1,0,0,0,0,1,
New_York,State Police Agencies,State Police: Ulster County,0,1,0,0,0,0,0,0,1,0,0,
New_York,State Police Agencies,State Police: Westchester County,0,1,0,0,0,0,0,0,0,0,1,
New_York,Other Agencies,New York City Metropolitan Transportation Authority,2,15,0,0,0,0,0,4,5,4,4,
New_York,Other Agencies,"State Park, Long Island Regional",0,1,0,0,0,0,0,1,0,0,,
North_Carolina,Cities,Albemarle,1,0,0,0,0,0,0,0,0,0,1,"15,946"
North_Carolina,Cities,Asheboro,1,0,0,0,0,0,0,0,0,0,1,"25,665"
North_Carolina,Cities,Asheville,5,2,2,1,0,0,0,3,0,3,4,"86,445"
North_Carolina,Cities,Burlington,1,0,0,0,0,0,0,0,0,0,1,"51,401"
North_Carolina,Cities,Carrboro,1,0,0,0,0,0,0,0,0,0,1,"20,709"
North_Carolina,Cities,Chapel Hill,0,0,0,1,0,0,0,0,1,0,0,"58,744"
North_Carolina,Cities,Charlotte-Mecklenburg,8,4,6,3,0,0,0,10,4,2,5,"837,638"
North_Carolina,Cities,Concord,1,0,0,0,0,0,0,0,1,0,0,"82,899"
North_Carolina,Cities,Creedmoor,1,0,0,0,0,0,0,0,0,1,0,"4,254"
North_Carolina,Cities,Durham,2,1,3,1,0,0,0,3,0,4,0,"242,865"
North_Carolina,Cities,Fayetteville,4,1,0,1,0,0,0,2,1,2,1,"202,524"
North_Carolina,Cities,Gastonia,0,1,0,0,0,0,0,0,1,0,0,"73,049"
North_Carolina,Cities,Greensboro,3,0,0,0,0,0,0,0,1,0,2,"279,343"
North_Carolina,Cities,Greenville,1,0,0,0,0,0,0,0,1,0,0,"88,018"
North_Carolina,Cities,Hickory,0,0,1,0,0,0,0,0,1,0,0,"40,109"
North_Carolina,Cities,Huntersville,1,0,0,0,0,0,0,0,0,1,0,"50,162"
North_Carolina,Cities,King,0,1,0,0,0,0,0,0,1,0,0,"6,860"
North_Carolina,Cities,Leland,1,0,1,0,0,0,0,1,0,0,1,"15,535"
North_Carolina,Cities,Lilesville,1,0,0,0,0,0,0,0,0,1,0,519
North_Carolina,Cities,Mint Hill,1,0,0,0,0,0,0,0,1,0,0,"24,350"
North_Carolina,Cities,Morganton,1,0,0,0,0,0,0,0,1,0,0,"16,852"
North_Carolina,Cities,New Bern,1,0,0,0,0,0,0,0,1,0,0,"30,514"
North_Carolina,Cities,Oxford,1,0,0,0,0,0,0,0,0,0,1,"8,607"
North_Carolina,Cities,Raleigh,3,0,0,1,0,0,0,0,2,2,0,"428,993"
North_Carolina,Cities,Rocky Mount,1,0,1,0,0,0,0,0,1,1,0,"57,021"
North_Carolina,Cities,Roxboro,2,0,0,0,0,0,0,0,0,2,0,"8,310"
North_Carolina,Cities,Salisbury,1,0,0,0,0,0,0,0,0,0,1,"33,626"
North_Carolina,Cities,Siler City,2,0,0,0,0,0,0,1,0,1,0,"8,243"
North_Carolina,Cities,Thomasville,1,0,0,0,0,0,0,0,0,1,0,"26,866"
North_Carolina,Cities,Wadesboro,1,0,0,0,0,0,0,0,0,1,0,"5,673"
North_Carolina,Cities,Wilmington,3,0,1,0,0,0,0,3,0,0,1,"110,985"
North_Carolina,Cities,Wilson,0,0,1,0,0,0,0,0,0,0,1,"49,737"
North_Carolina,Cities,Wrightsville Beach,1,0,0,0,0,0,0,0,1,0,0,"2,551"
North_Carolina,Universities and Colleges,East Carolina University,1,0,0,0,0,0,0,0,1,0,0,"26,947"
North_Carolina,Universities and Colleges,North Carolina School of the Arts,2,0,0,0,0,0,0,1,0,0,1,880
North_Carolina,Universities and Colleges,University of North Carolina: Greensboro,1,0,2,0,0,0,0,0,0,1,2,"18,516"
North_Carolina,Universities and Colleges,University of North Carolina: Wilmington,1,0,0,0,0,0,0,0,0,1,0,"13,733"
North_Carolina,Universities and Colleges,Wake Forest University,0,0,2,0,0,0,0,1,0,1,0,"7,432"
North_Carolina,Metropolitan Counties,Buncombe,2,0,0,1,0,0,0,0,0,2,1,
North_Carolina,Metropolitan Counties,Cabarrus,0,0,0,1,0,0,0,0,0,1,0,
North_Carolina,Metropolitan Counties,Catawba,1,0,0,0,0,0,0,0,0,1,0,
North_Carolina,Metropolitan Counties,Guilford,0,0,1,0,0,0,0,0,1,0,0,
North_Carolina,Metropolitan Counties,Iredell,0,5,0,0,0,0,0,0,2,3,0,
North_Carolina,Metropolitan Counties,New Hanover,1,0,1,0,0,0,0,0,1,0,1,
North_Carolina,Metropolitan Counties,Pitt,4,0,0,1,0,0,0,1,1,2,1,
North_Carolina,Nonmetropolitan Counties,Rutherford,1,2,1,0,0,0,0,0,2,1,1,
North_Carolina,Nonmetropolitan Counties,Surry,1,0,0,0,0,0,0,0,0,0,1,
North_Carolina,Nonmetropolitan Counties,Swain,1,0,0,0,0,0,0,0,0,0,1,
North_Dakota,Cities,Beulah,0,0,0,1,0,0,0,1,0,0,0,"3,149"
North_Dakota,Cities,Bismarck,0,0,1,5,0,0,0,3,0,2,1,"65,850"
North_Dakota,Cities,Carrington,1,0,0,0,0,0,0,0,0,1,0,"2,108"
North_Dakota,Cities,Devils Lake,0,0,1,0,0,0,0,0,0,0,1,"7,260"
North_Dakota,Cities,Dickinson,0,1,0,0,0,0,0,0,0,1,0,"20,347"
North_Dakota,Cities,Fargo,8,2,2,1,1,0,0,2,3,6,3,"111,101"
North_Dakota,Cities,Mandan,2,0,0,0,0,0,0,0,0,1,1,"19,168"
North_Dakota,Cities,Minot,1,0,0,0,0,0,0,0,0,1,0,"44,635"
North_Dakota,Cities,Valley City,1,0,0,0,0,0,0,1,0,0,0,"6,580"
